m,TagName,
"2025-01-01 00:00:00","c","320"
"2025-01-01 00:00:00","c#","1107"
"2025-01-01 00:00:00","c++","684"
"2025-01-01 00:00:00","delphi","56"
"2025-01-01 00:00:00","go","132"
"2025-01-01 00:00:00","java","1126"
"2025-01-01 00:00:00","javascript","1387"
"2025-01-01 00:00:00","perl","25"
"2025-01-01 00:00:00","php","502"
"2025-01-01 00:00:00","python","2621"
"2025-01-01 00:00:00","r","517"
"2025-01-01 00:00:00","ruby","50"
"2025-01-01 00:00:00","swift","335"
"2025-02-01 00:00:00","assembly","60"
"2025-02-01 00:00:00","c","271"
"2025-02-01 00:00:00","c#","971"
"2025-02-01 00:00:00","c++","573"
"2025-02-01 00:00:00","delphi","58"
"2025-02-01 00:00:00","go","96"
"2025-02-01 00:00:00","java","904"
"2025-02-01 00:00:00","javascript","1121"
"2025-02-01 00:00:00","perl","15"
"2025-02-01 00:00:00","php","341"
"2025-02-01 00:00:00","python","2147"
"2025-02-01 00:00:00","r","495"
"2025-02-01 00:00:00","ruby","50"
"2025-02-01 00:00:00","swift","299"
"2025-03-01 00:00:00","assembly","59"
"2025-03-01 00:00:00","c","306"
"2025-03-01 00:00:00","c#","908"
"2025-03-01 00:00:00","c++","677"
"2025-03-01 00:00:00","delphi","53"
"2025-03-01 00:00:00","go","96"
"2025-03-01 00:00:00","java","874"
"2025-03-01 00:00:00","javascript","1103"
"2025-03-01 00:00:00","perl","16"
"2025-03-01 00:00:00","php","330"
"2025-03-01 00:00:00","python","2179"
"2025-03-01 00:00:00","r","481"
"2025-03-01 00:00:00","ruby","46"
"2025-03-01 00:00:00","swift","295"
"2025-04-01 00:00:00","assembly","49"
"2025-04-01 00:00:00","c","203"
"2025-04-01 00:00:00","c#","644"
"2025-04-01 00:00:00","c++","506"
"2025-04-01 00:00:00","delphi","37"
"2025-04-01 00:00:00","go","63"
"2025-04-01 00:00:00","java","770"
"2025-04-01 00:00:00","javascript","770"
"2025-04-01 00:00:00","perl","15"
"2025-04-01 00:00:00","php","249"
"2025-04-01 00:00:00","python","1692"
"2025-04-01 00:00:00","r","398"
"2025-04-01 00:00:00","ruby","31"
"2025-04-01 00:00:00","swift","213"
"2025-05-01 00:00:00","assembly","34"
"2025-05-01 00:00:00","c","204"
"2025-05-01 00:00:00","c#","537"
"2025-05-01 00:00:00","c++","450"
"2025-05-01 00:00:00","delphi","35"
"2025-05-01 00:00:00","go","53"
"2025-05-01 00:00:00","java","601"
"2025-05-01 00:00:00","javascript","626"
"2025-05-01 00:00:00","perl","16"
"2025-05-01 00:00:00","php","239"
"2025-05-01 00:00:00","python","1400"
"2025-05-01 00:00:00","r","286"
"2025-05-01 00:00:00","ruby","28"
"2025-05-01 00:00:00","swift","191"
"2025-06-01 00:00:00","assembly","37"
"2025-06-01 00:00:00","c","176"
"2025-06-01 00:00:00","c#","455"
"2025-06-01 00:00:00","c++","405"
"2025-06-01 00:00:00","delphi","33"
"2025-06-01 00:00:00","go","49"
"2025-06-01 00:00:00","java","421"
"2025-06-01 00:00:00","javascript","479"
"2025-06-01 00:00:00","perl","15"
"2025-06-01 00:00:00","php","170"
"2025-06-01 00:00:00","python","1051"
"2025-06-01 00:00:00","r","255"
"2025-06-01 00:00:00","ruby","26"
"2025-06-01 00:00:00","swift","143"
"2025-07-01 00:00:00","assembly","35"
"2025-07-01 00:00:00","c","148"
"2025-07-01 00:00:00","c#","418"
"2025-07-01 00:00:00","c++","350"
"2025-07-01 00:00:00","delphi","28"
"2025-07-01 00:00:00","go","17"
"2025-07-01 00:00:00","java","388"
"2025-07-01 00:00:00","javascript","445"
"2025-07-01 00:00:00","perl","15"
"2025-07-01 00:00:00","php","108"
"2025-07-01 00:00:00","python","977"
"2025-07-01 00:00:00","r","212"
"2025-07-01 00:00:00","ruby","13"
"2025-07-01 00:00:00","swift","154"
"2025-08-01 00:00:00","assembly","22"
"2025-08-01 00:00:00","c","122"
"2025-08-01 00:00:00","c#","324"
"2025-08-01 00:00:00","c++","299"
"2025-08-01 00:00:00","delphi","34"
"2025-08-01 00:00:00","go","40"
"2025-08-01 00:00:00","java","280"
"2025-08-01 00:00:00","javascript","296"
"2025-08-01 00:00:00","perl","5"
"2025-08-01 00:00:00","php","87"
"2025-08-01 00:00:00","python","723"
"2025-08-01 00:00:00","r","159"
"2025-08-01 00:00:00","ruby","17"
"2025-08-01 00:00:00","swift","92"
"2025-09-01 00:00:00","assembly","25"
"2025-09-01 00:00:00","c","128"
"2025-09-01 00:00:00","c#","298"
"2025-09-01 00:00:00","c++","259"
"2025-09-01 00:00:00","delphi","22"
"2025-09-01 00:00:00","go","36"
"2025-09-01 00:00:00","java","303"
"2025-09-01 00:00:00","javascript","312"
"2025-09-01 00:00:00","perl","10"
"2025-09-01 00:00:00","php","116"
"2025-09-01 00:00:00","python","712"
"2025-09-01 00:00:00","r","158"
"2025-09-01 00:00:00","ruby","14"
"2025-09-01 00:00:00","swift","124"
"2025-10-01 00:00:00","assembly","44"
"2025-10-01 00:00:00","c","130"
"2025-10-01 00:00:00","c#","315"
"2025-10-01 00:00:00","c++","254"
"2025-10-01 00:00:00","delphi","23"
"2025-10-01 00:00:00","go","34"
"2025-10-01 00:00:00","java","300"
"2025-10-01 00:00:00","javascript","318"
"2025-10-01 00:00:00","perl","8"
"2025-10-01 00:00:00","php","110"
"2025-10-01 00:00:00","python","737"
"2025-10-01 00:00:00","r","196"
"2025-10-01 00:00:00","ruby","11"
"2025-10-01 00:00:00","swift","141"
